ts,imei,mwra,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.android.vending,c.updateassist,c.UCMobile.intl
2018-05-05 13:03:00,359043379931766312,1.00000,14.11352,12.86312,11.01574,7.85121,9.12577,66.51805,36.23450,0.82069,57.25419,84.82747
2018-05-05 13:04:00,863033069630348842,0.00000,10.65742,16.13846,8.25815,13.03633,13.64193,62.57434,66.00431,0.17175,17.69427,14.48510
2018-05-05 13:05:00,863033069630348933,1.00000,9.57104,15.45544,9.60633,7.01856,9.31909,53.01038,38.63083,87.91840,74.00374,9.87573
2018-05-05 13:06:00,3590433799317662030,1.00000,10.21413,16.17117,7.46422,10.87668,14.05386,65.73100,42.81837,98.35590,80.33285,37.24727
2018-05-05 13:07:00,863033069630348958,1.00000,9.65926,11.15962,9.95236,7.79721,12.67088,48.68049,39.52178,23.57841,7.52671,27.23553
2018-05-05 13:08:00,8630330696303481032,0.00000,12.67598,13.14900,13.12343,8.38081,11.74020,48.83329,67.07435,23.45273,43.85476,32.78283
2018-05-05 13:09:00,3590433799317662097,1.00000,13.24238,11.72626,10.14215,11.64758,13.40873,67.81457,36.42810,63.34621,36.94299,76.67031
2018-05-05 13:10:00,8630330696303482196,1.00000,9.59116,12.68391,12.20141,11.05877,13.36496,62.30289,51.13773,31.62928,0.08744,98.56732
2018-05-05 13:11:00,8630330696303481503,1.00000,9.20774,14.58958,8.34728,10.72019,10.08066,42.33421,43.96914,19.37650,72.57957,94.19849
2018-05-05 13:12:00,3590433799317661701,1.00000,12.12726,13.00711,9.49892,14.02619,9.35569,36.85341,55.50525,18.70496,17.13565,53.87579
2018-05-05 13:13:00,359043379931766502,1.00000,7.42627,14.41849,9.96716,11.18734,15.00611,39.76116,45.38686,20.07708,50.61420,42.48156
2018-05-05 13:14:00,359043379931766577,1.00000,12.18685,12.37419,9.74682,6.98410,11.40581,44.43460,45.09197,51.84671,46.08251,6.75345
2018-05-05 13:15:00,863033069630348958,0.00000,11.45693,13.35562,13.06037,15.48355,12.33463,17.72800,67.16246,11.66426,91.60414,5.46385
2018-05-05 13:16:00,863033069630348941,1.00000,12.45884,14.95317,9.20364,6.82211,7.60701,59.52477,43.71673,37.58394,43.45310,10.39260
2018-05-05 13:17:00,3590433799317661198,0.00000,11.15192,9.01547,12.52780,6.61009,12.58540,69.45872,43.88070,49.09092,56.93212,89.34545
2018-05-05 13:18:00,3590433799317661016,0.00000,15.81297,16.25019,12.62820,13.44974,10.41803,36.58654,35.77563,93.12975,16.14918,93.91873
2018-05-05 13:19:00,8630330696303481891,1.00000,8.96735,13.88470,9.09906,9.73002,12.24427,59.36091,44.89026,90.03510,17.70703,67.66084
2018-05-05 13:20:00,8630330696303481917,1.00000,10.12129,14.68001,9.83255,10.78378,12.37643,45.04262,45.89814,53.97104,8.63427,8.01039
2018-05-05 13:21:00,3590433799317661750,1.00000,12.00786,15.83832,10.39866,11.11339,9.76583,64.03324,48.63196,33.12935,59.21024,23.61047
2018-05-05 13:22:00,8630330696303482394,1.00000,12.13358,17.91824,7.76418,9.32655,10.38156,36.26401,60.93147,59.23881,13.00725,28.27650
2018-05-05 13:23:00,3590433799317661461,0.00000,11.28844,12.70639,11.56152,12.35894,14.17642,46.36405,68.29321,54.72055,7.70218,76.33941
2018-05-05 13:24:00,863033069630348065,0.00000,10.24477,12.82344,13.86937,9.51204,9.20783,41.05185,59.57521,8.85236,80.79843,80.09488
2018-05-05 13:25:00,359043379931766619,1.00000,12.70438,12.81409,9.53748,8.96300,14.14075,50.11879,25.27762,33.03610,6.01732,62.00537
2018-05-05 13:26:00,3590433799317661651,1.00000,11.91818,11.84830,12.59140,11.82957,10.86405,34.33560,41.03243,68.80310,16.20669,28.60978
2018-05-05 13:27:00,8630330696303482444,1.00000,10.88272,13.55523,6.61431,6.85235,10.34289,64.24452,33.94401,9.87828,35.60763,62.59567
2018-05-05 13:28:00,8630330696303482402,1.00000,14.11971,14.88488,11.69962,13.07412,10.07788,67.14480,45.45694,6.68977,35.40279,87.46743
2018-05-05 13:29:00,8630330696303482139,0.00000,9.37268,15.21305,14.13662,15.69639,10.87935,28.79542,34.73051,23.43326,68.00610,57.51289
2018-05-05 13:30:00,3590433799317662162,0.00000,9.44552,15.15228,14.12388,16.08416,12.13139,41.72538,26.15757,11.19428,26.14126,78.79632
2018-05-05 13:31:00,863033069630348156,0.00000,9.47202,11.30893,8.88940,10.57939,9.95973,65.23869,61.53497,60.73498,83.80049,32.15788
2018-05-05 13:32:00,3590433799317661727,1.00000,15.26795,15.39789,11.88623,11.19750,8.97535,53.56028,45.98306,28.48400,77.62018,36.49576
2018-05-05 13:33:00,863033069630348727,0.00000,13.64777,9.07840,11.62799,10.82977,14.81022,61.00170,46.71533,69.79087,32.74038,26.59869
2018-05-05 13:34:00,863033069630348321,1.00000,14.01677,9.81371,9.03812,12.60757,9.22098,44.19656,57.27396,51.73031,19.48225,50.29018
2018-05-05 13:35:00,359043379931766809,1.00000,14.16944,10.03736,10.42045,9.70879,7.04173,56.62177,48.94579,75.87272,52.54061,43.40406
2018-05-05 13:36:00,863033069630348131,1.00000,7.96885,13.47817,8.64874,11.02301,14.33917,51.98318,37.39977,22.73637,33.33348,60.45579
2018-05-05 13:37:00,359043379931766346,1.00000,9.18140,13.38827,8.40936,10.31778,9.91146,35.10679,57.32684,90.51222,66.51697,7.36201
2018-05-05 13:38:00,863033069630348362,0.00000,13.15031,16.16541,8.49401,10.24266,6.37247,53.89918,60.38647,61.84453,63.16804,1.81058
2018-05-05 13:39:00,3590433799317662410,0.00000,13.02318,18.59578,9.82901,7.79182,9.64096,44.76182,77.41443,55.61133,88.34469,72.54149
2018-05-05 13:40:00,3590433799317661727,1.00000,14.54669,13.90624,11.11007,14.91581,5.96490,35.60952,34.00941,72.88675,92.33638,35.60691
2018-05-05 13:41:00,359043379931766957,1.00000,9.43311,13.40333,9.38180,10.29664,15.32821,44.08797,55.10331,80.48266,17.91975,16.50836
2018-05-05 13:42:00,3590433799317661354,1.00000,8.44124,11.21687,12.63397,9.66933,16.91899,61.48964,40.89449,24.87825,50.85886,29.85715
2018-05-05 13:43:00,8630330696303481628,1.00000,13.36459,15.22652,9.79987,11.75669,10.75630,57.65516,56.35536,95.93731,21.77139,99.50418
2018-05-05 13:44:00,3590433799317661230,0.00000,13.01066,16.08855,8.90391,9.68079,12.39460,44.61365,68.27888,0.91764,86.66624,6.71481
2018-05-05 13:45:00,3590433799317661008,1.00000,8.09904,14.93864,8.31807,10.68417,15.48890,54.42609,44.49350,97.67899,34.20826,65.64813
2018-05-05 13:46:00,863033069630348305,0.00000,11.96290,15.07780,8.96567,9.62933,8.63472,36.05792,58.96212,62.83806,67.60427,80.86494
2018-05-05 13:47:00,863033069630348362,1.00000,11.94093,13.01680,6.28730,9.15885,8.39616,40.92455,52.20807,37.20004,62.68579,68.66201
2018-05-05 13:48:00,3590433799317661776,0.00000,11.71902,13.75248,14.06589,16.48471,10.60307,51.87628,31.75091,77.67506,55.99336,50.13307
2018-05-05 13:49:00,8630330696303481073,1.00000,13.23846,11.13959,9.05751,12.67934,5.85475,47.30665,65.89550,45.17190,59.67751,42.53248
2018-05-05 13:50:00,3590433799317661552,1.00000,13.89097,11.68673,14.19425,11.20749,8.73515,66.52435,34.32595,24.15646,97.22340,58.37592
2018-05-05 13:51:00,359043379931766734,0.00000,10.08818,11.28961,16.40224,15.48261,12.43228,74.83186,22.10671,54.36570,41.46240,29.91570
2018-05-05 13:52:00,359043379931766916,1.00000,12.99911,14.38415,7.67265,12.93770,8.07822,52.12170,53.19705,57.63617,60.44811,92.77706
2018-05-05 13:53:00,8630330696303481396,1.00000,13.51426,9.57601,11.53285,9.85745,12.08233,55.46407,44.70582,42.87368,66.65506,44.96721
2018-05-05 13:54:00,3590433799317661404,1.00000,9.19009,16.61927,9.21510,10.46054,14.77615,66.05125,53.48196,97.47941,98.46859,25.18066
2018-05-05 13:55:00,359043379931766601,1.00000,14.71990,18.00826,10.27868,7.91100,9.03390,33.77860,61.84887,2.94951,14.77931,73.50193
2018-05-05 13:56:00,8630330696303482477,0.00000,17.10894,9.30058,15.16735,11.07219,16.34392,56.74379,65.09455,25.79967,84.49532,47.68460
2018-05-05 13:57:00,8630330696303481636,1.00000,16.14877,14.60490,13.33816,12.93799,7.22999,58.98856,64.20886,91.03950,24.07287,37.86160
2018-05-05 13:58:00,8630330696303482022,1.00000,16.78397,15.51570,8.17258,9.52714,14.00776,69.04131,47.38051,37.09375,89.93744,54.31190
2018-05-05 13:59:00,8630330696303481958,1.00000,15.01147,18.63587,11.16888,5.28424,12.81932,38.09851,65.83319,57.14790,77.06706,86.34461
2018-05-05 14:00:00,8630330696303482345,1.00000,9.80386,12.45240,7.07676,6.25150,10.94411,50.24428,61.00191,13.10812,28.89501,62.10637
2018-05-05 14:01:00,8630330696303481024,0.00000,11.91540,11.62166,10.48057,12.11118,12.93918,52.24389,48.90450,45.46766,83.89108,74.95883
2018-05-05 14:02:00,8630330696303481131,1.00000,13.56905,11.35113,7.50987,9.41311,9.34188,53.67993,45.11205,46.17830,57.95062,95.78612
2018-05-05 14:03:00,3590433799317661487,1.00000,8.53489,12.75827,12.00948,9.39596,16.30710,47.02214,25.90152,68.18123,64.97916,98.56428
2018-05-05 14:04:00,359043379931766692,1.00000,13.03182,10.40886,7.04453,9.98792,12.16567,69.88196,68.59081,18.96736,42.85251,61.14459
2018-05-05 14:05:00,8630330696303482113,1.00000,7.79664,16.81606,8.96751,9.95971,14.15297,55.42748,47.20946,79.53389,77.23734,8.69404
2018-05-05 14:06:00,359043379931766023,1.00000,12.94559,11.30738,11.86625,13.08564,11.85363,53.33073,39.92710,8.58483,3.77398,10.70785
2018-05-05 14:07:00,8630330696303482071,1.00000,12.95011,11.77630,7.01462,7.58187,8.36141,69.99061,70.37278,80.35010,89.70813,49.40939
2018-05-05 14:08:00,359043379931766635,1.00000,12.51597,13.60093,9.06656,9.15999,8.30559,62.06206,52.83157,70.88938,39.42953,79.30447
2018-05-05 14:09:00,8630330696303481214,1.00000,10.69018,15.43413,11.63087,10.60763,13.87752,38.32938,70.79848,88.87976,48.49878,27.82471
2018-05-05 14:10:00,8630330696303481677,1.00000,11.09069,13.00961,16.62094,8.73001,12.39218,50.61848,73.56402,1.39695,60.57658,88.44954
2018-05-05 14:11:00,8630330696303481834,1.00000,8.59465,14.33947,7.14628,9.84106,12.08352,41.48041,53.93607,73.42730,10.41187,74.69956
2018-05-05 14:12:00,8630330696303481065,0.00000,12.53681,10.70448,14.34042,6.51697,14.69789,51.80818,50.60233,83.39880,11.70918,50.79685
2018-05-05 14:13:00,359043379931766049,0.00000,14.98915,8.42289,11.79092,8.43851,13.26407,40.35823,45.19812,95.00239,14.20427,19.58997
2018-05-05 14:14:00,8630330696303481115,0.00000,8.00310,14.10878,13.34170,13.20888,11.98604,65.80805,59.63608,84.43954,64.99316,74.16780
2018-05-05 14:15:00,3590433799317662402,1.00000,8.81108,12.18337,8.77104,9.92127,15.28031,59.53184,54.42417,12.88003,2.12418,76.40160
2018-05-05 14:16:00,863033069630348776,0.00000,13.13669,8.43234,11.89536,6.07916,12.90301,57.29457,25.36274,45.17379,52.87823,61.60752
2018-05-05 14:17:00,3590433799317662055,0.00000,13.86033,11.77572,13.93574,11.62216,11.94323,48.46866,62.36966,53.50327,87.01024,98.72484
2018-05-05 14:18:00,863033069630348255,1.00000,12.03686,7.97450,8.94185,9.82494,12.82985,29.77913,67.44969,55.83515,67.67895,42.08081
2018-05-05 14:19:00,3590433799317662188,0.00000,15.77320,7.23109,9.91383,12.54054,18.78239,76.74019,48.50133,63.77119,77.11758,21.66955
2018-05-05 14:20:00,3590433799317661511,1.00000,11.86411,14.23037,10.25216,10.21040,10.84759,50.76923,60.24581,88.18928,62.92788,73.57439
2018-05-05 14:21:00,8630330696303481917,1.00000,11.33642,15.93726,10.23320,7.02171,7.92412,68.55623,40.30134,32.07930,67.32446,29.63978
2018-05-05 14:22:00,8630330696303481032,0.00000,8.81307,13.82304,8.96695,10.25709,12.31526,52.23819,39.41712,41.61447,38.96808,40.98195
2018-05-05 14:23:00,8630330696303482493,1.00000,9.62648,10.17932,8.14634,10.47217,14.19436,51.73472,50.16876,47.81901,43.03231,38.07314
2018-05-05 14:24:00,8630330696303482352,1.00000,14.45336,12.00046,9.82114,8.40031,9.76629,51.22088,54.57879,93.47708,68.39103,62.40494
2018-05-05 14:25:00,863033069630348347,1.00000,15.92454,10.22886,9.82996,9.35180,10.28064,73.46854,49.78263,20.35677,42.53324,90.22893
2018-05-05 14:26:00,8630330696303482287,1.00000,13.62897,15.53929,8.40055,7.19629,7.22361,55.26898,51.36421,75.84323,50.57720,36.56808
2018-05-05 14:27:00,8630330696303481305,1.00000,15.94280,14.24737,10.57034,9.30869,8.16483,61.44247,67.24398,24.55024,42.83701,70.01874
2018-05-05 14:28:00,3590433799317661404,1.00000,11.02044,14.73213,10.44861,5.59845,12.14829,64.31699,17.27884,73.31061,38.02386,3.32709
2018-05-05 14:29:00,3590433799317661347,1.00000,16.49568,6.99503,14.43178,10.29413,13.68288,52.59593,53.34528,70.53110,84.49817,57.92363
2018-05-05 14:30:00,863033069630348461,0.00000,14.47125,9.81651,16.21126,10.61288,15.88394,71.37082,66.59520,61.24417,14.77983,12.93025
2018-05-05 14:31:00,3590433799317661271,1.00000,8.23619,13.76734,7.12428,7.72944,12.57855,75.16249,63.12574,68.75052,91.76045,4.28942
2018-05-05 14:32:00,8630330696303482378,1.00000,15.84789,15.39031,11.26717,13.35946,11.86724,66.23128,54.11856,5.07300,52.85751,30.58731
2018-05-05 14:33:00,863033069630348727,0.00000,9.62696,14.06935,14.12865,14.13628,14.33833,50.56259,52.58312,25.46883,82.33426,58.46487
2018-05-05 14:34:00,8630330696303481107,1.00000,9.83559,9.06967,9.78844,8.85670,15.81141,22.00452,66.84062,18.50463,24.54531,52.66847
2018-05-05 14:35:00,863033069630348065,0.00000,7.78503,15.77542,13.74713,13.57578,14.50450,62.78354,36.76610,39.60665,91.33516,4.16332
2018-05-05 14:36:00,3590433799317662212,1.00000,10.12544,14.61261,10.05609,10.47393,11.89665,58.73234,61.09300,4.45029,71.43491,58.22263
2018-05-05 14:37:00,8630330696303481099,1.00000,14.84626,10.99676,13.31666,11.40210,11.39973,54.20651,25.08028,0.18899,93.39729,70.84533
2018-05-05 14:38:00,863033069630348453,1.00000,13.63961,13.60136,13.77050,9.40330,9.34390,65.85765,53.83489,18.82889,30.70077,0.08762
2018-05-05 14:39:00,8630330696303482378,0.00000,11.94733,12.46332,9.14286,6.78774,14.99081,41.76952,66.89696,70.70669,78.86272,23.66596
2018-05-05 14:40:00,3590433799317661784,0.00000,9.28469,11.50702,9.85653,11.44278,14.83262,57.07898,61.42934,10.77874,13.37852,86.02890
2018-05-05 14:41:00,863033069630348768,1.00000,11.54894,10.11462,9.12993,9.73284,9.74685,70.94833,51.54546,23.25765,76.40176,21.14155
2018-05-05 14:42:00,8630330696303481115,0.00000,9.01943,14.85578,11.26445,10.80104,13.68454,39.25163,43.34503,60.90644,79.70666,2.22744
2018-05-05 14:43:00,8630330696303481198,0.00000,10.66761,12.55427,15.28562,17.79144,14.38533,71.59844,52.64065,84.68537,82.22101,34.87936
2018-05-05 14:44:00,3590433799317661610,1.00000,10.77545,13.75033,10.04903,11.97163,11.37877,65.02527,46.60947,91.80490,60.39929,2.70307
2018-05-05 14:45:00,3590433799317661040,1.00000,13.50901,13.81598,9.34857,8.23097,13.18484,61.25799,36.03073,0.28023,43.09386,5.00379
2018-05-05 14:46:00,863033069630348867,1.00000,11.99159,13.00017,13.34823,14.99644,8.46747,47.97969,34.27498,61.34283,38.50307,88.17746
2018-05-05 14:47:00,359043379931766833,1.00000,14.45477,16.26470,13.94349,12.82897,9.81194,67.02933,52.58321,98.38503,50.04860,55.61978
2018-05-05 14:48:00,8630330696303481966,0.00000,11.25984,13.15446,14.87453,15.32895,12.72568,41.08997,68.93284,14.37882,61.06985,10.42124
2018-05-05 14:49:00,3590433799317661909,1.00000,6.70375,16.29629,6.19171,11.90596,13.27800,48.77256,48.37803,9.69037,96.87604,39.59708
2018-05-05 14:50:00,3590433799317662022,0.00000,10.43955,12.24922,13.70417,12.76683,13.92659,46.82367,55.73107,27.53738,37.42003,73.58232
2018-05-05 14:51:00,8630330696303481685,0.00000,7.50021,15.07805,10.11968,9.99404,13.10535,75.08110,69.59817,26.54604,66.11729,63.32448
2018-05-05 14:52:00,3590433799317661917,1.00000,11.31489,15.90306,8.53290,11.74000,13.81569,41.38430,66.07924,91.80955,39.23696,8.87207
2018-05-05 14:53:00,3590433799317661479,0.00000,12.04449,7.57495,12.66555,10.82955,11.61263,63.71155,51.42719,12.26499,14.54216,10.68929
2018-05-05 14:54:00,8630330696303481842,1.00000,11.41288,12.48170,9.18587,8.59711,6.94782,43.74911,57.10594,44.41741,26.98908,27.40550
2018-05-05 14:55:00,3590433799317661693,1.00000,11.61462,12.57939,7.99249,10.21883,8.81465,67.07620,61.06339,41.66587,51.45821,72.07777
2018-05-05 14:56:00,8630330696303481826,1.00000,8.69343,11.83430,9.32290,6.90362,14.12554,17.86243,40.34554,16.95645,14.34043,20.39742
2018-05-05 14:57:00,359043379931766767,1.00000,12.75800,17.31799,7.96373,7.36954,10.83403,62.08886,46.46772,14.57293,85.08922,68.71102
2018-05-05 14:58:00,3590433799317662055,1.00000,13.60269,19.60161,10.67497,9.10175,13.93675,54.68991,51.92619,62.71524,27.96793,32.12470
2018-05-05 14:59:00,8630330696303481081,1.00000,6.89312,13.62062,7.77770,10.18956,12.77954,40.34721,32.11847,31.01524,85.00380,39.16687
2018-05-05 15:00:00,3590433799317661263,1.00000,13.05858,13.68587,14.43172,7.61064,6.64219,60.41581,59.50837,33.24126,17.13857,32.10455
2018-05-05 15:01:00,3590433799317661107,0.00000,10.44419,15.74312,10.81602,10.87723,9.76208,59.42173,36.62060,2.48162,58.60436,65.27140
2018-05-05 15:02:00,359043379931766031,0.00000,9.94472,10.48721,16.20057,12.55524,15.48695,40.57805,51.66530,83.04308,52.11847,69.68173
2018-05-05 15:03:00,3590433799317661875,1.00000,13.97134,12.76889,9.70470,6.74227,8.85752,37.59348,60.43166,6.13212,29.57783,15.62571
2018-05-05 15:04:00,359043379931766270,1.00000,14.31836,10.81519,8.18046,6.13282,11.87170,46.16289,55.78985,72.14024,47.08728,67.04236
2018-05-05 15:05:00,3590433799317662402,1.00000,14.48327,12.11395,12.53554,9.49312,7.53607,44.75528,42.55770,2.96536,97.44673,45.59914
2018-05-05 15:06:00,3590433799317661487,1.00000,10.91996,11.32597,12.83286,9.51560,12.72852,50.32621,60.86046,89.35178,83.70764,59.87630
2018-05-05 15:07:00,8630330696303482113,1.00000,13.68218,13.73149,7.64959,16.41956,8.57296,40.35902,54.62701,34.50958,31.09889,66.04889
2018-05-05 15:08:00,863033069630348917,0.00000,15.50831,7.52880,13.52520,7.43936,15.15249,50.64226,66.56977,91.60105,77.35074,1.41360
2018-05-05 15:09:00,3590433799317661214,0.00000,8.14466,14.98407,16.97294,12.76413,13.15672,36.68559,67.51498,16.37386,89.88336,91.57340
2018-05-05 15:10:00,8630330696303481982,1.00000,12.51967,14.76157,10.37903,8.74347,9.94961,67.22927,60.42001,72.23873,22.06678,78.03965
2018-05-05 15:11:00,8630330696303481966,1.00000,6.22047,13.93341,6.77902,9.68084,12.08639,44.03599,48.05432,65.09319,42.25729,74.30035
2018-05-05 15:12:00,863033069630348974,0.00000,10.59395,13.75306,12.28825,13.35440,14.32752,54.22665,33.71528,62.56852,71.19600,77.43063
2018-05-05 15:13:00,8630330696303481990,1.00000,10.09403,12.64090,8.70341,12.25882,12.80079,49.19152,58.17649,82.03599,1.52852,92.39202
2018-05-05 15:14:00,8630330696303482329,1.00000,8.78817,11.87979,10.75164,10.26818,14.75471,46.69812,56.63713,76.67564,27.31007,94.71761
2018-05-05 15:15:00,3590433799317662253,1.00000,12.53566,11.11215,10.98121,12.58943,10.35069,63.96650,50.49104,14.58892,22.42807,25.06680
2018-05-05 15:16:00,3590433799317661073,1.00000,13.80541,15.71983,9.04978,8.39248,9.14009,60.41552,48.74352,24.81803,6.82461,71.29824
2018-05-05 15:17:00,863033069630348842,1.00000,12.38448,10.76082,13.05215,11.63172,8.52722,59.32944,58.15421,21.63271,49.85395,90.92479
2018-05-05 15:18:00,3590433799317661347,1.00000,12.45632,16.24432,9.94613,10.28781,7.39379,38.11140,33.43128,48.43685,40.98615,60.58490
2018-05-05 15:19:00,863033069630348768,1.00000,11.95168,12.67504,13.88759,11.71604,13.74003,59.41742,37.29349,49.61489,43.88399,21.48847
2018-05-05 15:20:00,8630330696303481149,1.00000,9.23935,13.93674,12.08051,12.51801,16.48119,40.44511,43.74931,61.80014,53.48499,5.99594
2018-05-05 15:21:00,3590433799317661958,1.00000,8.93732,15.75850,8.93429,12.53322,14.74888,40.41168,71.64739,7.04172,66.49145,74.57021
2018-05-05 15:22:00,359043379931766080,1.00000,11.52407,13.59607,10.66797,10.17920,13.62729,54.26521,52.55168,83.27854,50.79903,32.78651
2018-05-05 15:23:00,863033069630348594,1.00000,10.51685,15.38756,9.27670,10.01151,13.06565,46.86867,46.88361,14.78527,21.74827,33.66243
2018-05-05 15:24:00,863033069630348321,0.00000,8.67438,15.83446,12.48577,11.04990,12.03954,46.60737,49.42243,53.55431,62.19474,20.45068
2018-05-05 15:25:00,3590433799317662014,1.00000,15.98680,10.00644,9.99963,9.60337,6.44128,62.21333,77.06935,53.04295,27.60324,3.93373
2018-05-05 15:26:00,8630330696303481636,0.00000,10.00016,12.47115,12.21271,11.25069,15.34530,43.58529,41.41166,57.03582,8.32649,85.76926
2018-05-05 15:27:00,3590433799317661818,0.00000,10.28442,15.79334,7.95621,6.23599,12.28279,37.08657,51.93139,35.48497,85.51948,34.72463
2018-05-05 15:28:00,3590433799317661123,1.00000,13.92872,13.82165,13.38636,12.66770,8.67993,51.92453,51.30666,91.63545,92.77989,91.34722
2018-05-05 15:29:00,8630330696303481487,1.00000,14.41644,9.77068,10.12265,10.34295,11.53700,37.93053,56.56502,54.56855,60.49203,78.95539
2018-05-05 15:30:00,3590433799317662048,1.00000,10.05715,11.00071,10.19479,8.31910,10.38886,45.64241,41.86329,80.49392,64.70065,13.48484
