ts,imei,mwra,p.system,p.android.chrome,p.android.settings,p.android.gm,p.android.packageinstaller,p.android.externalstorage,p.android.documentsui,p.simulator,p.browser.provider,p.gms.persistent,p.android.gms,p.android.defcontainer,p.google,p.dogalize,p.notifier,p.inputmethod.latin,p.android.vending,p.katana,p.process.gapps,p.olauncher
2018-05-05 11:48:00,8630330696303482436,0.00000,8.37077,11.88810,12.50345,6.59127,12.10913,11.97734,13.20983,39.34612,0.01265,36.75144,44.10903,19.19974,49.80526,30.99454,83.60285,5.89456,38.96372,79.52908,64.14806,88.32116
2018-05-05 11:49:00,3590433799317661131,1.00000,13.44793,7.38904,13.80281,12.04504,10.59556,8.95836,13.76075,62.12778,1.59650,52.53667,49.19978,68.52036,48.22689,93.78171,41.84726,9.36742,37.13138,79.79470,60.58450,18.17180
2018-05-05 11:50:00,863033069630348594,1.00000,4.90233,13.93850,16.07487,13.45263,13.95089,7.13437,12.23347,25.52020,0.00183,44.76396,44.67382,98.01200,81.23837,37.52142,84.76438,20.54039,8.87651,84.38632,9.08174,69.76818
2018-05-05 11:51:00,8630330696303482238,1.00000,11.53016,10.09607,12.56890,12.49540,11.08520,14.04503,13.45227,56.35445,0.23774,28.51733,50.01496,9.12794,87.68505,42.02010,76.89583,77.25807,32.26865,41.26779,80.40305,51.62026
2018-05-05 11:52:00,3590433799317662170,0.00000,9.98113,7.91402,12.61042,7.86303,15.20931,7.47008,9.18732,46.16005,0.05235,41.34568,51.75272,12.83548,29.02444,87.16163,85.67539,9.89725,4.51752,81.50709,79.39667,85.57674
2018-05-05 11:53:00,359043379931766924,0.00000,7.33926,12.15220,12.46931,9.64562,13.00111,10.53597,12.93433,63.63329,0.00412,53.35856,54.15766,31.12414,84.21421,95.41652,89.13346,27.39836,28.12634,72.02907,1.51224,46.46684
2018-05-05 11:54:00,8630330696303481875,1.00000,16.57823,11.26347,8.42309,12.75905,6.63550,3.15075,11.98199,56.38579,36.44825,57.97067,59.93403,69.01002,46.44438,28.25491,53.84796,37.27815,40.23045,54.55295,63.22966,79.37317
2018-05-05 11:55:00,863033069630348594,0.00000,8.71929,10.25919,16.55416,6.58741,13.80361,9.87429,11.33038,45.50426,0.01824,61.31388,56.43280,76.89258,23.53799,18.13175,89.16014,57.08468,69.69144,18.08248,19.92525,20.03082
2018-05-05 11:56:00,359043379931766296,1.00000,11.00908,13.59945,15.22504,14.95062,7.25866,15.92685,13.70663,63.19506,0.14311,39.27509,58.33339,50.70625,42.27233,11.42729,19.60845,1.35274,51.11195,68.40348,21.43512,37.94079
2018-05-05 11:57:00,359043379931766700,0.00000,9.87767,9.00205,14.46489,11.01962,12.34248,5.88144,12.30187,56.17023,0.04768,41.32946,52.05299,35.03998,74.79591,99.75511,48.85625,1.04621,5.29066,97.80026,70.79549,44.60936
2018-05-05 11:58:00,359043379931766841,0.00000,10.09199,9.59055,12.55144,8.47621,13.23500,11.45671,15.33097,66.31564,0.05840,55.68203,65.33046,36.92069,90.89428,45.23011,2.36002,33.21308,81.06328,0.36523,99.77416,75.40127
2018-05-05 11:59:00,863033069630348941,1.00000,9.34513,12.13545,13.10486,14.10022,10.92101,12.68912,13.07705,50.73043,0.02967,0.00000,48.64641,92.58156,33.07019,89.56797,83.91995,28.48616,72.93275,95.88100,43.00595,37.73713
2018-05-05 12:00:00,8630330696303481701,1.00000,6.84942,15.54610,11.04198,15.23853,10.11907,9.83946,17.78884,52.16837,0.00219,18.46337,42.02583,81.08130,31.95899,63.71333,98.78378,71.25624,9.97274,44.66168,55.51233,81.89738
2018-05-05 12:01:00,3590433799317661099,1.00000,10.52836,16.39884,13.61886,11.48338,9.98789,14.59971,12.28492,68.56474,0.08896,30.64630,66.39930,86.61787,34.58554,99.59043,99.31779,9.94704,91.23617,87.86784,78.79280,30.71997
2018-05-05 12:02:00,863033069630348842,0.00000,11.19664,8.07494,14.22291,7.92442,18.33711,13.89937,11.81074,50.61005,0.17038,57.94634,16.29649,39.93526,28.92588,34.68132,49.10867,31.71384,80.79340,10.33274,27.99782,80.70203
2018-05-05 12:03:00,3590433799317661206,0.00000,8.89831,10.95585,14.38662,8.32843,13.93565,9.98596,11.90815,42.43019,0.01863,40.13975,56.99153,0.94742,96.82144,59.75031,14.43863,59.73561,18.04271,41.91809,1.77418,53.37298
2018-05-05 12:04:00,359043379931766668,1.00000,6.47330,12.73417,12.41488,13.54894,8.48738,11.87603,15.82359,59.12334,0.00368,44.95291,41.83374,29.25758,32.97909,14.61338,72.25659,71.15957,61.92533,74.73474,73.68313,79.51344
2018-05-05 12:05:00,3590433799317662105,1.00000,12.28987,11.55732,14.39700,12.64363,13.63052,13.83034,11.15513,50.31748,0.50139,41.99110,50.14115,88.38898,34.40644,49.15738,88.60138,91.96520,22.75449,14.59812,32.23130,37.90128
2018-05-05 12:06:00,3590433799317662360,1.00000,8.94737,12.59447,15.29864,14.08759,10.43668,13.50537,9.48762,43.69167,0.02194,69.30072,44.69717,1.53991,15.22121,53.69972,94.01591,20.37421,19.00375,69.97761,63.79703,6.71320
2018-05-05 12:07:00,8630330696303481990,0.00000,10.58521,11.64684,8.93303,9.84400,13.41695,15.06813,16.24342,41.44759,0.09187,52.19461,39.66519,44.31300,11.72017,46.35144,12.15228,2.56705,24.77042,6.85450,64.51351,64.82840
2018-05-05 12:08:00,359043379931766023,1.00000,10.76061,13.69119,11.72590,13.23868,10.57504,14.23412,12.29190,63.07474,0.11134,46.88100,50.56711,48.53275,51.89867,16.51709,73.17128,60.21364,96.25018,87.52735,1.10224,37.65390
2018-05-05 12:09:00,359043379931766338,1.00000,12.72461,9.81476,12.70163,13.10643,9.11683,8.45731,9.71544,51.68435,0.77505,49.14668,34.77732,41.67088,77.17130,3.72271,48.98348,23.97076,45.48802,43.47747,39.43586,29.74829
2018-05-05 12:10:00,3590433799317661354,1.00000,11.68168,12.92879,12.37766,13.31348,8.41432,17.81718,12.03067,54.52023,0.27325,16.65942,49.51806,22.48664,61.75756,37.96061,51.43303,67.44737,64.93053,82.70475,32.06544,29.64873
2018-05-05 12:11:00,359043379931766031,1.00000,13.17452,7.45276,13.25697,12.18895,8.17699,9.45623,12.11762,60.03595,1.21420,48.89002,59.36279,1.26502,27.20860,25.79541,3.79647,14.52519,5.79896,7.83333,72.76670,33.65034
2018-05-05 12:12:00,8630330696303481859,0.00000,9.89726,12.05295,16.57564,15.57340,9.00473,12.22478,13.70960,60.61742,0.04869,26.10270,70.35797,18.85034,14.87826,3.37831,73.97811,52.53206,0.73921,65.48577,94.93866,53.89617
2018-05-05 12:13:00,359043379931766650,1.00000,9.60881,14.44168,12.74250,12.42761,10.41792,14.77866,15.12119,41.88105,0.03598,38.34336,59.21535,0.50124,80.62585,22.13269,72.93104,79.01128,7.19298,4.96807,86.61504,43.15430
2018-05-05 12:14:00,8630330696303481123,1.00000,8.79056,12.65945,13.47274,14.01441,11.83531,12.02336,13.86750,49.31719,0.01706,57.71259,67.54432,16.41597,16.16209,55.27115,48.93532,20.96808,64.80874,69.88569,22.08756,9.20909
2018-05-05 12:15:00,3590433799317661719,1.00000,12.90782,15.88618,11.58195,12.35960,10.27090,11.24435,16.71793,62.53937,0.92947,63.34203,52.18638,49.96226,37.79884,0.21112,58.24722,9.77735,32.51779,44.98375,97.53996,45.18048
2018-05-05 12:16:00,8630330696303481230,0.00000,7.96694,11.66724,12.43114,9.33116,13.46960,13.50849,13.73991,46.53568,0.00940,58.50208,60.49028,12.29287,12.30445,64.28914,25.80700,12.94477,79.43511,10.22379,89.57410,30.39307
2018-05-05 12:17:00,8630330696303481990,1.00000,15.39216,11.28394,11.65617,16.41980,10.00762,8.15201,6.75321,38.30534,11.13432,32.81504,53.93642,12.57824,39.04389,41.01867,92.75356,69.72626,74.71520,9.74108,31.65992,87.86357
2018-05-05 12:18:00,359043379931766502,1.00000,11.73133,7.09734,10.82720,13.74113,9.36990,14.78713,13.58452,54.24451,0.28800,43.61589,38.18524,57.37997,31.26145,14.76811,86.53370,14.18176,11.92977,75.86976,52.80515,44.74062
2018-05-05 12:19:00,863033069630348404,1.00000,9.61978,15.19718,13.31201,12.50499,9.06674,13.34373,15.95252,82.33787,0.03783,46.66959,55.47583,87.52792,13.12625,67.51782,49.62820,10.15779,60.19684,60.78454,65.75337,12.58389
2018-05-05 12:20:00,3590433799317661495,1.00000,10.69924,9.86600,11.81808,12.37049,11.05078,15.15814,14.69757,56.54279,0.10298,48.40735,39.13014,75.10504,43.03041,5.70337,49.65043,5.51262,35.75106,46.70234,40.72094,36.73038
2018-05-05 12:21:00,359043379931766627,1.00000,12.46671,9.59685,13.46161,11.76987,10.79113,8.96609,10.01739,73.66368,0.59941,76.80720,57.63152,23.77964,21.75049,97.86387,67.15439,67.23208,86.76660,87.31878,28.15605,26.40394
2018-05-05 12:22:00,3590433799317661883,1.00000,12.79611,10.86600,12.31392,14.06274,7.52919,10.72662,10.77373,26.70233,0.83215,51.65606,47.11207,50.22073,74.08719,1.91193,6.27600,95.35345,8.75038,41.81912,73.99685,82.50153
2018-05-05 12:23:00,8630330696303482329,1.00000,13.60846,9.96882,11.71440,15.85526,9.95063,9.68839,9.08165,41.13335,1.87383,34.46518,60.70555,39.76731,10.96591,14.74582,13.97726,97.78027,61.74637,16.76013,86.36453,45.76060
2018-05-05 12:24:00,3590433799317661834,1.00000,13.75970,12.90927,11.71753,18.16102,6.99088,11.91403,6.15400,61.33978,2.17932,64.75724,63.01546,74.30003,45.78929,15.51088,0.33999,92.92832,41.76356,47.21223,41.77709,53.71239
2018-05-05 12:25:00,8630330696303481115,0.00000,10.50012,9.78717,13.75884,9.13939,14.25223,8.80146,13.15170,67.04935,0.08628,42.46104,51.65801,5.03959,13.68836,76.41991,37.70487,61.93094,53.72238,43.55745,70.58734,70.39347
2018-05-05 12:26:00,359043379931766684,0.00000,10.30875,9.58719,11.80131,8.31846,12.46272,12.93482,10.76220,45.63236,0.07283,59.27329,61.94847,43.69479,70.43267,45.54541,71.63730,94.89551,97.93191,67.83092,32.65656,0.63140
2018-05-05 12:27:00,863033069630348230,1.00000,14.80062,10.30246,11.22892,14.82177,7.23509,8.12972,10.81368,46.68191,6.16217,41.54828,56.94463,65.46026,89.49020,62.47896,70.20299,23.83292,43.46813,51.26122,16.24906,12.27544
2018-05-05 12:28:00,359043379931766072,1.00000,9.11395,8.58056,11.64446,5.63561,13.63012,6.35544,13.12676,26.81117,0.02309,55.80094,48.10757,38.23551,9.74107,12.95600,24.31133,54.45030,38.89415,36.79066,13.37088,22.51153
2018-05-05 12:29:00,3590433799317661875,0.00000,10.64889,8.15084,10.65604,9.35731,12.64801,9.68036,11.40810,55.77793,0.10103,53.12303,62.84492,84.81125,82.21054,14.91170,78.79494,20.96320,50.27181,53.01971,42.07605,67.15250
2018-05-05 12:30:00,3590433799317661008,0.00000,10.10610,9.76804,12.82381,7.80925,11.38653,10.25298,12.39307,50.38711,0.05907,34.62216,65.73409,93.94564,51.35808,58.58777,5.44443,29.05468,23.17597,80.64649,34.82617,9.85271
2018-05-05 12:31:00,3590433799317661941,1.00000,12.93950,8.63914,15.93689,13.80278,6.23209,11.86812,10.25479,41.94360,0.96258,60.02967,35.65441,21.13161,54.39438,31.62432,11.26560,95.48359,28.09998,66.60009,42.91186,71.73950
2018-05-05 12:32:00,359043379931766981,0.00000,10.54274,6.75042,9.52617,10.77671,14.27987,8.80753,15.28244,43.56462,0.08985,33.37027,50.29494,4.22845,43.62154,45.32514,55.78771,62.95517,0.38198,9.36160,20.22992,62.44736
2018-05-05 12:33:00,8630330696303481016,0.00000,12.71690,10.15480,12.44402,9.80853,13.43740,15.51298,14.22469,48.08130,0.76942,59.35700,44.82594,41.36219,12.89319,82.17478,99.55332,35.67478,70.55631,20.31569,96.13991,49.49884
2018-05-05 12:34:00,863033069630348081,1.00000,6.65423,13.56987,12.26700,11.06507,10.45684,13.27274,14.19337,74.25218,0.00613,48.52382,56.50448,24.60979,29.47590,62.06810,15.97920,72.53608,28.76069,76.75983,32.11669,73.70159
2018-05-05 12:35:00,3590433799317661404,0.00000,10.00228,8.71763,12.91933,8.61843,13.24041,12.92000,14.14692,44.57167,0.05352,25.03681,48.30836,88.61175,40.79181,11.29498,97.66170,85.54258,36.52927,23.75886,23.55623,25.95271
2018-05-05 12:36:00,3590433799317661784,1.00000,13.22015,13.62901,12.06134,14.33017,11.00944,11.98034,7.78639,26.85967,1.27022,30.79333,38.71277,6.48756,88.19714,43.39997,66.09270,91.63211,82.80129,59.56447,85.52830,9.91816
2018-05-05 12:37:00,8630330696303481412,0.00000,12.72367,8.88065,12.03102,14.76808,9.15550,9.33263,6.76180,41.63578,0.77548,60.48128,71.49990,80.17738,86.90106,52.38922,78.65445,61.12631,88.17258,75.99566,79.24409,54.05969
2018-05-05 12:38:00,3590433799317661016,1.00000,11.62320,9.74704,14.32040,16.71032,6.60648,14.04230,12.38573,39.62439,0.25922,63.46422,29.97091,18.86220,81.32340,38.82851,90.11645,63.75137,33.65232,78.07605,67.88021,14.68688
2018-05-05 12:39:00,359043379931766635,0.00000,11.54078,9.60523,15.17443,7.72514,14.39210,11.51634,13.17901,44.50617,0.23922,51.91525,64.75553,94.67919,11.00524,55.94406,32.84053,86.10515,21.91100,75.10453,72.35228,5.57092
2018-05-05 12:40:00,3590433799317661610,1.00000,9.44783,13.14589,13.29747,13.40447,11.30644,14.46045,12.28583,33.84570,0.03075,62.34675,40.35169,59.00841,61.14444,13.05346,97.63990,5.74748,81.45464,27.46276,59.12431,75.25213
2018-05-05 12:41:00,8630330696303481735,1.00000,13.66791,9.20407,14.26728,14.43738,7.79424,10.61316,10.34514,47.28168,1.98622,52.98637,50.56228,1.53293,19.82767,77.24554,59.10575,54.05202,67.24935,79.21877,14.56526,47.55106
2018-05-05 12:42:00,863033069630348610,1.00000,13.63577,7.23380,13.31939,15.33828,10.73044,7.86215,5.25131,69.47552,1.92432,44.12558,68.14461,80.28154,10.18091,71.12648,25.56789,33.39211,44.96105,14.75847,85.31516,89.62305
2018-05-05 12:43:00,8630330696303481826,0.00000,13.26202,11.24725,10.89327,13.32919,11.01995,7.58579,9.65980,56.62439,1.32465,30.35456,64.14703,8.80980,2.08155,29.00293,8.81986,44.76565,60.95884,4.61205,45.69510,18.58310
2018-05-05 12:44:00,8630330696303482337,0.00000,12.26325,9.11657,14.18151,11.02523,13.11091,9.58732,14.25202,61.00493,0.49003,52.02024,58.00073,19.56821,0.32850,58.44548,77.26903,34.11492,80.87022,25.18142,25.98981,18.93775
2018-05-05 12:45:00,8630330696303481065,0.00000,8.83294,7.28984,11.24072,10.54031,12.20505,12.62862,15.76906,43.25064,0.01829,36.59596,57.20092,30.41947,0.98902,94.22987,7.30682,32.59448,89.08618,74.19267,90.49342,62.70948
2018-05-05 12:46:00,8630330696303482477,1.00000,11.92032,6.62212,13.46537,12.91202,9.23611,9.90914,11.74541,64.69674,0.34935,61.34728,57.57603,75.30715,67.69809,73.69421,51.28739,96.53338,2.70522,66.48043,0.81504,50.38570
2018-05-05 12:47:00,863033069630348362,1.00000,9.98801,14.96919,16.37337,12.50266,9.68784,13.08033,12.21891,35.36804,0.05478,49.93607,35.78875,27.07362,1.89811,18.31452,18.67863,24.34162,35.64402,69.01869,65.99050,68.72400
2018-05-05 12:48:00,863033069630348347,1.00000,8.84778,11.22332,11.40477,8.74201,14.58759,13.13313,14.18702,81.11931,0.02138,44.55296,45.21890,67.82998,16.28601,68.85582,12.80060,6.70847,43.64539,18.78011,14.08052,10.77013
2018-05-05 12:49:00,8630330696303482394,1.00000,14.68367,8.36500,16.81916,15.52903,7.62629,11.75906,9.93871,50.99041,5.48418,62.08365,45.22754,73.33236,96.74290,9.32112,27.49490,51.90188,32.35559,69.10501,0.42831,41.19329
2018-05-05 12:50:00,359043379931766312,1.00000,13.23927,12.68466,14.14929,13.36660,10.47386,12.06542,9.24791,64.11936,1.29657,37.92238,45.46799,45.00942,87.03185,51.96398,1.83914,90.49448,17.90233,34.80965,7.24792,14.68525
2018-05-05 12:51:00,359043379931766403,1.00000,12.58958,9.33369,13.53635,11.99533,10.04494,10.05110,11.23345,44.82165,0.67706,48.45317,49.66734,7.89981,8.57770,42.44509,73.21658,91.46836,52.64709,44.00499,68.76738,3.03381
2018-05-05 12:52:00,3590433799317661073,0.00000,8.52028,16.09291,10.10773,4.84204,14.14081,14.50039,12.50301,62.96466,0.01280,48.68627,33.55589,51.60109,12.20330,0.48800,21.77018,27.96115,24.99334,92.94317,29.17775,57.47230
2018-05-05 12:53:00,863033069630348248,1.00000,7.96734,11.60378,12.22468,9.59534,7.50572,14.55281,13.96118,62.63685,0.01070,46.13393,37.73715,25.87189,6.48737,59.74638,0.89083,2.09079,65.71667,74.40957,53.61189,37.12364
2018-05-05 12:54:00,8630330696303481776,1.00000,14.92825,10.62993,14.60349,14.04444,7.33661,9.93535,9.09806,43.21192,7.00065,39.36067,67.14666,60.88366,78.76475,12.70613,89.51355,28.51074,83.45029,98.92541,67.78608,5.55533
2018-05-05 12:55:00,359043379931766650,1.00000,13.45257,11.55934,11.92145,12.20683,10.50768,7.35288,8.60924,33.29478,1.60246,42.92292,57.62799,35.79453,11.15352,18.57646,42.83537,64.41841,44.98881,28.57396,91.17133,69.60815
2018-05-05 12:56:00,3590433799317662337,0.00000,8.46953,12.59826,14.32498,7.76624,16.66499,13.87186,9.24377,44.29522,0.01313,42.83134,60.58995,53.44629,70.79622,64.11420,86.93261,57.18737,62.47086,13.12814,33.13909,65.04640
2018-05-05 12:57:00,8630330696303481099,0.00000,8.12088,13.79945,16.69770,11.03776,14.34893,8.94020,16.21723,43.49010,0.00763,44.00768,44.48043,34.33310,2.51406,4.69079,3.75177,74.83189,20.75361,16.81089,8.73206,80.82660
2018-05-05 12:58:00,359043379931766056,1.00000,13.03636,6.96824,12.56720,10.51196,13.34522,8.27917,13.76238,15.62154,1.06011,35.43732,46.14863,34.98125,7.18673,8.84688,66.64485,8.76366,98.63587,23.92776,77.81326,12.36575
2018-05-05 12:59:00,863033069630348438,1.00000,13.19427,9.40778,13.38299,13.22421,12.13852,9.65845,10.25831,39.21481,1.23938,58.83793,64.14613,75.77821,47.49745,47.02370,46.94651,12.70863,26.89892,67.24908,20.51310,20.75898
2018-05-05 13:00:00,863033069630348461,1.00000,6.66266,15.17563,12.00152,11.80546,11.64424,11.27794,13.13603,70.15018,0.00399,62.03748,41.28470,18.53038,86.13980,53.69377,58.97914,12.53512,60.32762,95.95378,54.37653,7.49549
2018-05-05 13:01:00,359043379931766890,1.00000,14.97153,9.20690,13.52224,16.41205,6.02567,8.44174,7.64791,51.40851,7.31019,57.78441,63.66216,23.16078,15.73902,49.47982,62.02368,15.67436,65.01902,84.99581,19.59456,20.50333
2018-05-05 13:02:00,8630330696303481420,0.00000,11.03031,9.86729,13.73682,13.35390,15.02262,15.45846,13.87990,56.23863,0.14478,33.70205,70.79812,1.61800,34.97095,17.58708,54.76914,93.86841,3.38486,0.71784,44.24922,53.99247
2018-05-05 13:03:00,359043379931766312,1.00000,14.15969,9.65127,12.92796,12.44133,8.33740,7.75077,12.50979,40.19446,3.24413,22.23095,54.90034,7.29485,17.58098,7.45873,55.48729,89.45492,10.46920,17.93615,37.21100,97.76233
2018-05-05 13:04:00,863033069630348842,0.00000,9.55897,10.65692,15.10954,12.56540,15.76016,9.44499,15.71546,76.38079,0.03492,35.72245,69.87219,56.16568,49.30909,30.25781,31.62489,1.21870,95.95709,12.41844,90.39677,19.09100
2018-05-05 13:05:00,863033069630348933,1.00000,11.24875,14.38258,12.44247,16.05826,6.29187,15.26910,16.45865,62.79288,0.17917,52.04512,53.44324,48.96017,26.44843,90.07786,74.11844,21.57922,89.89092,54.17915,21.52310,56.11856
2018-05-05 13:06:00,3590433799317662030,1.00000,11.80037,21.91027,14.08154,16.21485,8.28324,15.40853,13.53589,32.96627,0.31074,33.84775,38.81934,87.84939,51.78575,73.35872,47.73591,0.54364,25.72595,0.74081,32.02525,19.34333
2018-05-05 13:07:00,863033069630348958,1.00000,7.52375,14.30386,14.22848,14.86065,7.58054,13.50511,13.53833,35.49732,0.00619,48.79484,66.28256,51.21016,61.43612,64.59176,74.83737,51.49685,5.22621,63.03054,15.67348,9.39472
2018-05-05 13:08:00,8630330696303481032,0.00000,9.93294,11.88351,11.32491,12.35564,17.75482,18.44651,13.45482,70.26373,0.04871,36.91866,48.69555,6.53243,54.39737,95.95937,66.62248,54.09865,95.80405,48.98256,13.20489,14.62700
2018-05-05 13:09:00,3590433799317662097,1.00000,15.13326,10.55308,13.40081,15.91047,11.05795,11.09965,7.33765,54.53514,8.59375,29.43872,79.95272,40.91193,44.41226,45.20760,94.60096,71.14491,28.12884,93.57169,92.35882,58.84629
2018-05-05 13:10:00,8630330696303482196,1.00000,8.57057,10.90759,12.28466,10.62677,13.40676,12.63930,12.23215,45.13142,0.01693,46.31443,48.70374,76.59351,68.25096,86.90946,71.52579,10.35649,14.22241,80.35647,39.75169,61.13356
2018-05-05 13:11:00,8630330696303481503,1.00000,12.24951,14.41854,15.32155,14.45580,6.82577,16.21100,11.56555,47.62038,0.48365,38.34957,46.04175,82.92871,13.95726,16.48824,19.00548,2.30570,62.21608,99.41668,6.13253,31.93891
2018-05-05 13:12:00,3590433799317661701,1.00000,12.57833,12.34148,15.31583,12.96650,8.09482,10.97208,8.61561,47.79238,0.66826,59.82357,36.05336,68.36777,98.19105,65.43419,34.28135,50.22215,22.85844,3.82164,97.56087,41.53616
2018-05-05 13:13:00,359043379931766502,1.00000,11.26302,12.73629,14.16024,13.96299,9.28641,15.06655,10.33750,50.16476,0.18216,46.06037,44.65657,48.52487,97.28106,80.52763,7.30297,17.54803,25.78951,91.45919,29.70560,11.06015
2018-05-05 13:14:00,359043379931766577,1.00000,10.42688,14.03605,15.69226,15.85524,10.44234,12.17316,13.56130,50.25935,0.07915,61.49990,25.90612,24.88128,1.38731,78.80224,84.95262,32.39196,91.76600,24.53704,85.84974,71.96135
2018-05-05 13:15:00,863033069630348958,0.00000,10.24260,6.96094,15.11868,8.40681,11.73320,5.64116,14.04188,41.07269,0.06577,43.45118,55.36359,12.41857,85.81792,89.17757,70.92070,3.09375,7.21931,72.40859,29.24227,56.82519
2018-05-05 13:16:00,863033069630348941,1.00000,15.64891,8.92084,14.35064,15.86927,6.28370,9.74205,10.64615,47.55974,14.39144,48.48499,61.80278,53.10692,1.35951,42.14120,72.27021,16.75874,72.14322,54.78008,44.06770,51.70017
2018-05-05 13:17:00,3590433799317661198,0.00000,9.10131,11.78008,13.34688,8.75370,10.61314,11.48990,13.51171,34.70286,0.02256,25.62987,44.90089,45.03650,19.19504,69.29210,59.64332,52.13761,0.05624,70.63907,28.42878,76.29512
2018-05-05 13:18:00,3590433799317661016,0.00000,12.49185,13.22636,11.94761,12.09115,11.28368,12.55338,11.62379,49.62970,0.61532,57.30644,37.98987,3.16231,3.52203,71.39677,2.28215,32.00924,24.05792,84.43006,91.56073,40.57631
2018-05-05 13:19:00,8630330696303481891,1.00000,8.53271,14.06825,12.23500,12.10975,10.97363,13.42446,14.95189,40.18488,0.01405,37.79278,58.74322,14.29190,46.43878,39.27105,70.71279,38.06453,29.86226,63.41627,79.24548,21.19338
